Recipient,Office,Contributions(Total),Cycle
"Otto, Bill (D-MO)",House,$22,2016
"Sturgill, Jerry (D-ID)",Senate,$22,2016
"Tryon, Stephen P (D-UT)",House,$22,2016
"Wicklund, Mark (D-IL)",House,$22,2016
"Williams, Jay (D-SD)",Senate,$22,2016
"Ellison, Keith (D-MN)",House,$14,2016
"Sidie, Jay (D-KS)",House,$14,2016
"Kaptur, Marcy (D-OH)",House,$11,2016
"Peterson, Collin (D-MN)",House,$11,2016
"Coleman, Lynn (D-IN)",House,$4,2016
"Fiegen, Tom (D-IA)",Senate,$2,2016
"Guild, Tom (D-OK)",House,$2,2016
"Cantor, Eric (R-VA)",House,$-750,2016
"Reid, Harry (D-NV)",Senate,"$-1,000",2016
"O'Malley, Martin (D)",Pres,"$-2,200",2016
"Sewell, Terri A (D-AL)",House,"$-2,700",2016
"O'Rourke, Beto (D-TX)",House,"$223,269",2018
"Jones, Doug (D-AL)",Senate,"$155,330",2018
"Rosen, Jacky (D-NV)",House,"$149,741",2018
"Harder, Josh (D-CA)",House,"$135,625",2018
"Heitkamp, Heidi (D-ND)",Senate,"$124,508",2018
"McCaskill, Claire (D-MO)",Senate,"$97,364",2018
"Sinema, Kyrsten (D-AZ)",House,"$77,501",2018
"Golden, Jared (D-ME)",House,"$75,917",2018
"Nelson, Bill (D-FL)",Senate,"$73,127",2018
"Levin, Mike (D-CA)",House,"$56,507",2018
"Morse, Jessica (D-CA)",House,"$56,020",2018
"Scholten, JD (D-IA)",House,"$54,165",2018
"Porter, Katie (D-CA)",House,"$52,472",2018
"Ossoff, Jon (D-GA)",House,"$51,510",2018
"Bredesen, Philip (D-TN)",Senate,"$49,795",2018
"Kim, Andy (D-NJ)",House,"$49,459",2018
"Khanna, Ro (D-CA)",House,"$47,218",2018
"Rouda, Harley (D-CA)",House,"$45,787",2018
"Axne, Cindy (D-IA)",House,"$45,409",2018
"Lofgren, Zoe (D-CA)",House,"$44,700",2018
"Janz, Andrew (D-CA)",House,"$44,631",2018
"Delgado, Antonio (D-NY)",House,"$43,453",2018
"Schrier, Kim (D-WA)",House,"$43,314",2018
"Donnelly, Joe (D-IN)",Senate,"$42,373",2018
"Spanberger, Abigail (D-VA)",House,"$41,264",2018
"Malinowski, Tom (D-NJ)",House,"$41,031",2018
"Hill, Katie (D-CA)",House,"$39,819",2018
"Jones, Gina (D-TX)",House,"$39,267",2018
"McGrath, Amy (D-KY)",House,"$37,363",2018
"Warren, Elizabeth (D-MA)",Senate,"$36,580",2018
"Kennedy, Joe III (D-MA)",House,"$36,310",2018
"Slotkin, Elissa (D-MI)",House,"$33,585",2018
"King, Jess (D-PA)",House,"$32,876",2018
"Davids, Sharice (D-KS)",House,"$32,804",2018
"Feehan, Daniel (D-MN)",House,"$32,588",2018
"Sherrill, Mikie (D-NJ)",House,"$29,448",2018
"Casten, Sean (D-IL)",House,"$28,594",2018
"Espy, Mike (D-MS)",Senate,"$28,333",2018
"Lamb, Conor (D-PA)",House,"$28,271",2018
"Ojeda, Richard (D-WV)",House,"$27,461",2018
"Underwood, Lauren A (D-IL)",House,"$26,435",2018
"Nadler, Jerrold (D-NY)",House,"$26,008",2018
"Fletcher, Lizzie (D-TX)",House,"$25,017",2018
"Balter, Dana (D-NY)",House,"$24,517",2018
"Kaine, Tim (D-VA)",Senate,"$24,240",2018
"Stabenow, Debbie (D-MI)",Senate,"$24,034",2018
"Baldwin, Tammy (D-WI)",Senate,"$23,759",2018
"Gillibrand, Kirsten (D-NY)",Senate,"$23,147",2018
"Gupta, Suneel (D-MI)",House,"$22,255",2018
"Luria, Elaine (D-VA)",House,"$21,660",2018
"Baer, Lauren (D-FL)",House,"$21,285",2018
"Wexton, Jennifer (D-VA)",House,"$20,939",2018
"Tester, Jon (D-MT)",Senate,"$20,907",2018
"Bryce, Randy (D-WI)",House,"$20,714",2018
"Cisneros, Gil (D-CA)",House,"$20,113",2018
"Hegar, MJ (D-TX)",House,"$20,105",2018
"Harris, Kamala D (D-CA)",Senate,"$19,787",2018
"Allred, Colin (D-TX)",House,"$19,359",2018
"Mucarsel-Powell, Debbie (D-FL)",House,"$19,288",2018
"Lee, Mike (R-UT)",Senate,"$19,200",2018
"Scalise, Steve (R-LA)",House,"$18,862",2018
"Rose, Max (D-NY)",House,"$18,765",2018
"Bush, Diane Mitsch (D-CO)",House,"$18,551",2018
"Stevens, Haley (D-MI)",House,"$18,506",2018
"McCready, Dan (D-NC)",House,"$18,465",2018
"Brown, Sherrod (D-OH)",Senate,"$18,199",2018
"Brady, Kevin (R-TX)",House,"$18,100",2018
"McHenry, Patrick (R-NC)",House,"$18,100",2018
"Pallone, Frank Jr (D-NJ)",House,"$18,100",2018
"Williams, Kathleen (D-MT)",House,"$17,783",2018
"Klobuchar, Amy (D-MN)",Senate,"$17,739",2018
"Min, David (D-CA)",House,"$17,665",2018
"Payne, Rachel (D-CA)",House,"$17,200",2018
"Manning, Kathy (D-NC)",House,"$16,551",2018
"Eastman, Kara (D-NE)",House,"$16,419",2018
"Lee, Susie (D-NV)",House,"$16,200",2018
"King, Angus (I-ME)",Senate,"$15,800",2018
"Small, Xochitl Torres (D-NM)",House,"$15,793",2018
"Holcombe, Jessica (D-CA)",House,"$15,435",2018
"McCarthy, Kevin (R-CA)",House,"$15,400",2018
"Cockburn, Leslie (D-VA)",House,"$15,370",2018
"McCormick, Karen (D-CO)",House,"$15,109",2018
"Kelly, Brendan (D-IL)",House,"$15,069",2018
"Doyle, Marge (D-CA)",House,"$14,989",2018
"Brindisi, Anthony (D-NY)",House,"$14,841",2018
"Carlson, Kristen (D-FL)",House,"$14,665",2018
"Pelosi, Nancy (D-CA)",House,"$14,485",2018
"Paulsen, Erik (R-MN)",House,"$14,200",2018
"O'Connor, Danny (D-OH)",House,"$14,183",2018
"Scott, George (D-PA)",House,"$14,169",2018
"Forde, Brian (D-CA)",House,"$14,150",2018
"Bourdeaux, Carolyn (D-GA)",House,"$14,051",2018
"Eshoo, Anna (D-CA)",House,"$13,950",2018
"Hildebrandt, Madeline (D-NM)",House,"$13,770",2018
"Galvin, Alyse (D-AK)",House,"$13,647",2018
"Corbin-Johnson, Shavonnia (D-PA)",House,"$13,436",2018
"Spencer, Paul (D-AR)",House,"$13,435",2018
"Cox, TJ (D-CA)",House,"$13,361",2018
"Heinrich, Martin (D-NM)",Senate,"$13,122",2018
"Radinovich, Joe (D-MN)",House,"$13,116",2018
"Wallace, Scott (D-PA)",House,"$12,823",2018
"Long, Carolyn (D-WA)",House,"$12,821",2018
"Mitrano, Tracy (D-NY)",House,"$12,794",2018
"Comstock, Barbara (R-VA)",House,"$12,650",2018
"Driskell, Gretchen (D-MI)",House,"$12,580",2018
"Quist, Robert E. (D-MT)",House,"$12,175",2018
"Hurd, Will (R-TX)",House,"$12,000",2018
"Davis, Paul (D-KS)",House,"$11,808",2018
"Denham, Jeff (R-CA)",House,"$11,750",2018
"Edwards, Greg (D-PA)",House,"$11,659",2018
"Wild, Susan (D-PA)",House,"$11,644",2018
"Paul, Rand (R-KY)",Senate,"$11,500",2018
"Londrigan, Betsy Dirksen (D-IL)",House,"$11,343",2018
"Kirkpatrick, Ann (D-AZ)",House,"$11,230",2018
"Wicker, Roger (R-MS)",Senate,"$11,200",2018
"Manchin, Joe (D-WV)",Senate,"$11,127",2018
"Gasper, Theresa (D-OH)",House,"$11,124",2018
"Jordan, Jim (R-OH)",House,"$11,000",2018
"Campa-Najjar, Ammar (D-CA)",House,"$10,851",2018
"Curbelo, Carlos (R-FL)",House,"$10,500",2018
"Barrasso, John A (R-WY)",Senate,"$10,000",2018
"Chabot, Steve (R-OH)",House,"$10,000",2018
"Collins, Doug (R-GA)",House,"$10,000",2018
"Hoyer, Steny H (D-MD)",House,"$10,000",2018
"McCaul, Michael (R-TX)",House,"$10,000",2018
"Rodgers, Cathy McMorris (R-WA)",House,"$10,000",2018
"Roskam, Peter (R-IL)",House,"$10,000",2018
"Sensenbrenner, F James Jr (R-WI)",House,"$10,000",2018
"Stivers, Steve (R-OH)",House,"$10,000",2018
"Yoder, Kevin (R-KS)",House,"$10,000",2018
"Young, David (R-IA)",House,"$9,950",2018
"Craig, Angie (D-MN)",House,"$9,648",2018
"Whitehouse, Sheldon (D-RI)",Senate,"$9,425",2018
"Flake, Jeff (R-AZ)",Senate,"$9,400",2018
"Schiff, Adam (D-CA)",House,"$9,225",2018
"Crow, Jason (D-CO)",House,"$8,979",2018
"Coleman, Linda (D-NC)",House,"$8,800",2018
"Brown, Lisa (D-WA)",House,"$8,781",2018
"Horton, Kyle (D-NC)",House,"$8,666",2018
"Cruz, Ted (R-TX)",Senate,"$8,500",2018
"Harbaugh, Ken (D-OH)",House,"$8,474",2018
"Speier, Jackie (D-CA)",House,"$8,400",2018
"Sullivan, Maura (D-NH)",House,"$8,275",2018
"Ryan, Tim (D-OH)",House,"$8,253",2018
"Sanders, Bernie (I-VT)",Senate,"$8,136",2018
"Hatch, Orrin G (R-UT)",Senate,"$8,100",2018
"Jeffries, Hakeem (D-NY)",House,"$8,050",2018
"Casey, Bob (D-PA)",Senate,"$7,991",2018
"Manning, Chelsea (D-MD)",Senate,"$7,900",2018
"Finkenauer, Abby (D-IA)",House,"$7,894",2018
"Ryan, Paul (R-WI)",House,"$7,780",2018
"Goodlatte, Bob (R-VA)",House,"$7,700",2018
"Murphy, Christopher S (D-CT)",Senate,"$7,685",2018
"Crowley, Joseph (D-NY)",House,"$7,667",2018
"Welle, Josh (D-NJ)",House,"$7,620",2018
"DelBene, Suzan (D-WA)",House,"$7,501",2018
"Clyburn, James E (D-SC)",House,"$7,500",2018
"Conaway, Mike (R-TX)",House,"$7,500",2018
"Fischer, Deb (R-NE)",Senate,"$7,500",2018
"Thornberry, Mac (R-TX)",House,"$7,500",2018
"Walden, Greg (R-OR)",House,"$7,500",2018
"Moulton, Seth (D-MA)",House,"$7,420",2018
"Graham, Lindsey (R-SC)",Senate,"$7,400",2018
"Swalwell, Eric (D-CA)",House,"$7,355",2018
"Foster, Bill (D-IL)",House,"$7,350",2018
"Doyle, Mike (D-PA)",House,"$7,000",2018
"Matsui, Doris O (D-CA)",House,"$7,000",2018
"Neal, Richard E (D-MA)",House,"$7,000",2018
"Royce, Ed (R-CA)",House,"$7,000",2018
"Shimkus, John M (R-IL)",House,"$7,000",2018
"Walters, Mimi (R-CA)",House,"$7,000",2018
"Pureval, Aftab (D-OH)",House,"$6,836",2018
"Palmer, Susan (D-OH)",House,"$6,623",2018
"Lieu, Ted (D-CA)",House,"$6,500",2018
"Rossi, Dino (R-WA)",House,"$6,450",2018
"Warner, Mark (D-VA)",Senate,"$6,403",2018
"Houlahan, Chrissy (D-PA)",House,"$6,333",2018
"Markey, Ed (D-MA)",Senate,"$6,205",2018
"Hirono, Mazie K (D-HI)",Senate,"$6,126",2018
"Soderberg, Nancy (D-FL)",House,"$6,095",2018
"Carper, Tom (D-DE)",Senate,"$6,000",2018
"Deutch, Ted (D-FL)",House,"$6,000",2018
"Kilmer, Derek (D-WA)",House,"$6,000",2018
"Ghorbani, Shireen (D-UT)",House,"$5,990",2018
"Kulkarni, Sri (D-TX)",House,"$5,969",2018
"Baer, Dan (D-CO)",House,"$5,900",2018
"McAdams, Ben (D-UT)",House,"$5,863",2018
"Lee, Barbara (D-CA)",House,"$5,810",2018
"Murphy, Stephanie (D-FL)",House,"$5,782",2018
"Hyde-Smith, Cindy (R-MS)",Senate,"$5,750",2018
"Ruiz, Raul (D-CA)",House,"$5,656",2018
"Phillips, Dean (D-MN)",House,"$5,615",2018
"Gottheimer, Josh (D-NJ)",House,"$5,537",2018
"DeGette, Diana (D-CO)",House,"$5,500",2018
"Rothfus, Keith J (R-PA)",House,"$5,500",2018
"Brook, Martin (D-MI)",House,"$5,400",2018
"Schneider, Brad (D-IL)",House,"$5,275",2018
"Thompson, James (D-KS)",House,"$5,145",2018
"Bass, Karen (D-CA)",House,"$5,100",2018
"Booker, Cory (D-NJ)",Senate,"$5,015",2018
"Cardenas, Tony (D-CA)",House,"$5,001",2018
"Welch, Peter (D-VT)",House,"$5,001",2018
"Aderholt, Robert B (R-AL)",House,"$5,000",2018
"Barr, Andy (R-KY)",House,"$5,000",2018
"Bishop, Rob (R-UT)",House,"$5,000",2018
"Brooks, Susan (R-IN)",House,"$5,000",2018
"Buchanan, Vernon (R-FL)",House,"$5,000",2018
"Burgess, Michael (R-TX)",House,"$5,000",2018
"Butterfield, G K (D-NC)",House,"$5,000",2018
"Cardin, Ben (D-MD)",Senate,"$5,000",2018
"Chu, Judy (D-CA)",House,"$5,000",2018
"Clarke, Yvette D (D-NY)",House,"$5,000",2018
"Davis, Rodney (R-IL)",House,"$5,000",2018
"Emmer, Tom (R-MN)",House,"$5,000",2018
"Farenthold, Blake (R-TX)",House,"$5,000",2018
"Flores, Bill (R-TX)",House,"$5,000",2018
"Foxx, Virginia (R-NC)",House,"$5,000",2018
"Graves, Garret (R-LA)",House,"$5,000",2018
"Graves, Sam (R-MO)",House,"$5,000",2018
"Grayson, Alan (D-FL)",House,"$5,000",2018
"Heller, Dean (R-NV)",Senate,"$5,000",2018
"Himes, Jim (D-CT)",House,"$5,000",2018
"Holding, George (R-NC)",House,"$5,000",2018
"Issa, Darrell (R-CA)",House,"$5,000",2018
"Larson, John B (D-CT)",House,"$5,000",2018
"Latta, Robert E (R-OH)",House,"$5,000",2018
"Lujan, Ben R (D-NM)",House,"$5,000",2018
"Mullin, Markwayne (R-OK)",House,"$5,000",2018
"Peters, Scott (D-CA)",House,"$5,000",2018
"Richmond, Cedric (D-LA)",House,"$5,000",2018
"Sessions, Pete (R-TX)",House,"$5,000",2018
"Shuster, Bill (R-PA)",House,"$5,000",2018
"Upton, Fred (R-MI)",House,"$5,000",2018
"Walker, Mark (R-NC)",House,"$5,000",2018
"Kopser, Joseph (D-TX)",House,"$4,909",2018
"Jayapal, Pramila (D-WA)",House,"$4,788",2018
"Shirley, Liuba Grechen (D-NY)",House,"$4,784",2018
"Gallagher, Mike (R-WI)",House,"$4,700",2018
"McNerney, Jerry (D-CA)",House,"$4,600",2018
"McBath, Lucy (D-GA)",House,"$4,543",2018
"Yang, Andrew (D)",Pres,"$4,536",2018
"Demings, Val (D-FL)",House,"$4,500",2018
"Donovan, Dan (R-NY)",House,"$4,500",2018
"Poliquin, Bruce (R-ME)",House,"$4,500",2018
"Sanchez, Linda (D-CA)",House,"$4,500",2018
"Blumenauer, Earl (D-OR)",House,"$4,383",2018
"Pressley, Ayanna (D-MA)",House,"$4,328",2018
"Trump, Donald (R)",Pres,"$4,276",2018
"Krishnamoorthi, Raja (D-IL)",House,"$4,250",2018
"Huff, Bob (R-CA)",House,"$4,200",2018
"Carbajal, Salud (D-CA)",House,"$4,008",2018
"Bishop, Mike (R-MI)",House,"$4,000",2018
"Cicilline, David (D-RI)",House,"$4,000",2018
"Cleaver, Emanuel (D-MO)",House,"$4,000",2018
"Cohen, Steve (D-TN)",House,"$4,000",2018
"Dingell, Debbie (D-MI)",House,"$4,000",2018
"Higgins, Brian M (D-NY)",House,"$4,000",2018
"Kind, Ron (D-WI)",House,"$4,000",2018
"Loebsack, David (D-IA)",House,"$4,000",2018
"Mast, Brian (R-FL)",House,"$4,000",2018
"Pascrell, Bill Jr (D-NJ)",House,"$4,000",2018
"Phoenix, Jess (D-CA)",House,"$4,000",2018
"Raskin, Jamie (D-MD)",House,"$4,000",2018
"Schrader, Kurt (D-OR)",House,"$4,000",2018
"Schultz, Debbie Wasserman (D-FL)",House,"$4,000",2018
"Stefanik, Elise (R-NY)",House,"$4,000",2018
"Tonko, Paul (D-NY)",House,"$4,000",2018
"Valadao, David (R-CA)",House,"$4,000",2018
"Smith, Tina (D-MN)",Senate,"$3,930",2018
"Ellison, Keith (D-MN)",House,"$3,890",2018
"Ryan, Pat (D-NY)",House,"$3,851",2018
"Kier, Grant (D-MT)",House,"$3,850",2018
"Buttar, Shahid (D-CA)",House,"$3,800",2018
"Obama, Barack (D)",Pres,"$3,750",2018
"Fenenbock, Dori (D-TX)",House,"$3,700",2018
"McConnell, Mitch (R-KY)",Senate,"$3,700",2018
"Murkowski, Lisa (R-AK)",Senate,"$3,700",2018
"Scott, Rick (R-FL)",Senate,"$3,700",2018
"Moore, Roy (R-AL)",Senate,"$3,699",2018
"DiNicola, Ron (D-PA)",House,"$3,662",2018
"Cantwell, Maria (D-WA)",Senate,"$3,612",2018
"Raybould, Jane (D-NE)",Senate,"$3,550",2018
"Koh, Dan (D-MA)",House,"$3,520",2018
"Bustos, Cheri (D-IL)",House,"$3,501",2018
"Castor, Kathy (D-FL)",House,"$3,500",2018
"Connolly, Gerry (D-VA)",House,"$3,500",2018
"Thompson, Mike (D-CA)",House,"$3,500",2018
"Lewis, John (D-GA)",House,"$3,404",2018
"Tran, Mai-Khanh (D-CA)",House,"$3,285",2018
"Curtis, John (R-UT)",House,"$3,250",2018
"Ocasio-Cortez, Alexandria (D-NY)",House,"$3,211",2018
"Bartlett, John (D-NJ)",House,"$3,200",2018
"Cartwright, Matt (D-PA)",House,"$3,171",2018
"Triantaphyllis, Alex (D-TX)",House,"$3,130",2018
"Menendez, Robert (D-NJ)",Senate,"$3,123",2018
"Maloney, Sean Patrick (D-NY)",House,"$3,055",2018
"Shalala, Donna (D-FL)",House,"$3,041",2018
"Tipirneni, Hiral (D-AZ)",House,"$3,019",2018
"Masto, Catherine Cortez (D-NV)",Senate,"$3,003",2018
"Meng, Grace (D-NY)",House,"$3,001",2018
"Schakowsky, Jan (D-IL)",House,"$3,001",2018
"Bucshon, Larry (R-IN)",House,"$3,000",2018
"Davis, Danny K (D-IL)",House,"$3,000",2018
"Doggett, Lloyd (D-TX)",House,"$3,000",2018
"Engel, Eliot L (D-NY)",House,"$3,000",2018
"Fudge, Marcia L (D-OH)",House,"$3,000",2018
"Grohman, Marty (I-ME)",House,"$3,000",2018
"Hudson, Richard (R-NC)",House,"$3,000",2018
"Jackson Lee, Sheila (D-TX)",House,"$3,000",2018
"Johnson, Hank (D-GA)",House,"$3,000",2018
"Kelly, Robin (D-IL)",House,"$3,000",2018
"Love, Mia (R-UT)",House,"$3,000",2018
"Lucas, Frank D (R-OK)",House,"$3,000",2018
"McGovern, James P (D-MA)",House,"$3,000",2018
"Panetta, Jimmy (D-CA)",House,"$3,000",2018
"Reed, Tom (R-NY)",House,"$3,000",2018
"Rush, Bobby L (D-IL)",House,"$3,000",2018
"Sanford, Mark (R-SC)",House,"$3,000",2018
"Sasse, Ben (R-NE)",Senate,"$3,000",2018
"Sewell, Terri A (D-AL)",House,"$3,000",2018
"Veasey, Marc (D-TX)",House,"$3,000",2018
"Yarmuth, John A (D-KY)",House,"$3,000",2018
"Belote, Dave (D-VA)",House,"$2,950",2018
"Huffstetler, Roger Dean (D-VA)",House,"$2,885",2018
"Pappas, Chris (D-NH)",House,"$2,875",2018
"Bera, Ami (D-CA)",House,"$2,815",2018
"Feinstein, Dianne (D-CA)",Senate,"$2,813",2018
"Flaccavento, Anthony (D-VA)",House,"$2,750",2018
"Pocan, Mark (D-WI)",House,"$2,750",2018
"Isner, Tabitha (D-AL)",House,"$2,710",2018
"Bennet, Michael F (D-CO)",Senate,"$2,700",2018
"Brown, Stephen (R-SC)",House,"$2,700",2018
"Ding, Eric (D-PA)",House,"$2,700",2018
"Eggman, Michael (D-CA)",House,"$2,700",2018
"Esty, Elizabeth (D-CT)",House,"$2,700",2018
"Fitzpatrick, Brian (R-PA)",House,"$2,700",2018
"Friedman, Alison (D-VA)",House,"$2,700",2018
"Fuentes, Talia (D-AZ)",House,"$2,700",2018
"Lewis, Jennifer (D-VA)",House,"$2,700",2018
"Mazeski, Kelly (D-IL)",House,"$2,700",2018
"Pechefsky, David (D-NY)",House,"$2,700",2018
"Polis, Jared (D-CO)",House,"$2,700",2018
"Salerno, Lillian (D-TX)",House,"$2,700",2018
"Watkins, Steve (R-KS)",House,"$2,700",2018
"Moser, Laura (D-TX)",House,"$2,575",2018
"Barragan, Nanette (D-CA)",House,"$2,500",2018
"Carson, Andre (D-IN)",House,"$2,500",2018
"Cole, Tom (R-OK)",House,"$2,500",2018
"Frelinghuysen, Rodney (R-NJ)",House,"$2,500",2018
"Gallego, Ruben (D-AZ)",House,"$2,500",2018
"Gowdy, Trey (R-SC)",House,"$2,500",2018
"Harper, Gregg (R-MS)",House,"$2,500",2018
"Jones, Erik (D-IL)",House,"$2,500",2018
"Long, Billy (R-MO)",House,"$2,500",2018
"Rochester, Lisa Blunt (D-DE)",House,"$2,500",2018
"Smucker, Lloyd (R-PA)",House,"$2,500",2018
"Clark, Katherine (D-MA)",House,"$2,350",2018
"McMurray, Nate (D-NY)",House,"$2,346",2018
"Murray, Patty (D-WA)",Senate,"$2,276",2018
"Jacobs, Sara (D-CA)",House,"$2,275",2018
"Castro, Joaquin (D-TX)",House,"$2,250",2018
"Morelle, Joseph D (D-NY)",House,"$2,250",2018
"Rhodes, Gareth (D-NY)",House,"$2,250",2018
"Oliver, Julie (D-TX)",House,"$2,218",2018
"Hoagenson, Renee (D-MO)",House,"$2,200",2018
"DeFazio, Peter (D-OR)",House,"$2,077",2018
"Taylor, Scott W (R-VA)",House,"$2,065",2018
"Harris, Kerri (D-DE)",Senate,"$2,050",2018
"Waters, Maxine (D-CA)",House,"$2,050",2018
"Aguilar, Pete (D-CA)",House,"$2,013",2018
"Larsen, Rick (D-WA)",House,"$2,005",2018
"Bonamici, Suzanne (D-OR)",House,"$2,001",2018
"Brownley, Julia (D-CA)",House,"$2,001",2018
"Kuster, Ann (D-NH)",House,"$2,001",2018
"Shaheen, Jeanne (D-NH)",Senate,"$2,001",2018
"Adams, Alma (D-NC)",House,"$2,000",2018
"Bacon, Donald John (R-NE)",House,"$2,000",2018
"Beyer, Don (D-VA)",House,"$2,000",2018
"Biggs, Andy (R-AZ)",House,"$2,000",2018
"Bilirakis, Gus (R-FL)",House,"$2,000",2018
"Buck, Kenneth R (R-CO)",House,"$2,000",2018
"Caforio, Bryan (D-CA)",House,"$2,000",2018
"Capuano, Michael E (D-MA)",House,"$2,000",2018
"Carter, Buddy (R-GA)",House,"$2,000",2018
"Carter, John (R-TX)",House,"$2,000",2018
"Cheney, Liz (R-WY)",House,"$2,000",2018
"Clinton, Hillary (D)",Pres,"$2,000",2018
"Coffman, Mike (R-CO)",House,"$2,000",2018
"Costello, Ryan (R-PA)",House,"$2,000",2018
"Cummings, Elijah E (D-MD)",House,"$2,000",2018
"Daines, Steven (R-MT)",Senate,"$2,000",2018
"De Leon, Kevin (D-CA)",Senate,"$2,000",2018
"DeLauro, Rosa L (D-CT)",House,"$2,000",2018
"Diaz-Balart, Mario (R-FL)",House,"$2,000",2018
"Duffy, Sean P (R-WI)",House,"$2,000",2018
"Duncan, Jeff (R-SC)",House,"$2,000",2018
"Gaetz, Matt (R-FL)",House,"$2,000",2018
"Granger, Kay (R-TX)",House,"$2,000",2018
"Graves, Tom (R-GA)",House,"$2,000",2018
"Griffith, Morgan (R-VA)",House,"$2,000",2018
"Guthrie, Brett (R-KY)",House,"$2,000",2018
"Handel, Karen (R-GA)",House,"$2,000",2018
"Heck, Dennis (D-WA)",House,"$2,000",2018
"Huizenga, Bill (R-MI)",House,"$2,000",2018
"Johnson, Bill (R-OH)",House,"$2,000",2018
"Johnson, Mike (R-LA)",House,"$2,000",2018
"Joyce, David P (R-OH)",House,"$2,000",2018
"Kelly, Mike (R-PA)",House,"$2,000",2018
"Kildee, Dan (D-MI)",House,"$2,000",2018
"King, Pete (R-NY)",House,"$2,000",2018
"Kinzinger, Adam (R-IL)",House,"$2,000",2018
"LaHood, Darin (R-IL)",House,"$2,000",2018
"Lance, Leonard (R-NJ)",House,"$2,000",2018
"Lawrence, Brenda (D-MI)",House,"$2,000",2018
"Levin, Sander (D-MI)",House,"$2,000",2018
"Lewis, Jason (R-MN)",House,"$2,000",2018
"Loudermilk, Barry (R-GA)",House,"$2,000",2018
"Lowey, Nita M (D-NY)",House,"$2,000",2018
"Marchant, Kenny (R-TX)",House,"$2,000",2018
"Marino, Tom (R-PA)",House,"$2,000",2018
"Massie, Thomas (R-KY)",House,"$2,000",2018
"McCollum, Betty (D-MN)",House,"$2,000",2018
"McEachin, Donald (D-VA)",House,"$2,000",2018
"McKinley, David (R-WV)",House,"$2,000",2018
"Meadows, Mark R (R-NC)",House,"$2,000",2018
"Meeks, Gregory W (D-NY)",House,"$2,000",2018
"Moore, Gwen (D-WI)",House,"$2,000",2018
"Olson, Pete (R-TX)",House,"$2,000",2018
"Patel, Suraj (D-NY)",House,"$2,000",2018
"Perlmutter, Ed (D-CO)",House,"$2,000",2018
"Perry, Scott (R-PA)",House,"$2,000",2018
"Quigley, Mike (D-IL)",House,"$2,000",2018
"Ratcliffe, John Lee (R-TX)",House,"$2,000",2018
"Rice, Tom (R-SC)",House,"$2,000",2018
"Roby, Martha (R-AL)",House,"$2,000",2018
"Rouzer, David (R-NC)",House,"$2,000",2018
"Rutherford, John (R-FL)",House,"$2,000",2018
"Schatz, Brian (D-HI)",Senate,"$2,000",2018
"Schweikert, David (R-AZ)",House,"$2,000",2018
"Scott, Bobby (D-VA)",House,"$2,000",2018
"Simpson, Mike (R-ID)",House,"$2,000",2018
"Slaughter, Louise M (D-NY)",House,"$2,000",2018
"Smith, Adam (D-WA)",House,"$2,000",2018
"Smith, Adrian (R-NE)",House,"$2,000",2018
"Smith, Jason (R-MO)",House,"$2,000",2018
"Stewart, Chris (R-UT)",House,"$2,000",2018
"Suozzi, Tom (D-NY)",House,"$2,000",2018
"Takano, Mark (D-CA)",House,"$2,000",2018
"Tenney, Claudia (R-NY)",House,"$2,000",2018
"Thompson, Bennie G (D-MS)",House,"$2,000",2018
"Turner, Michael R (R-OH)",House,"$2,000",2018
"Vargas, Juan (D-CA)",House,"$2,000",2018
"Walberg, Tim (R-MI)",House,"$2,000",2018
"Walorski, Jackie (R-IN)",House,"$2,000",2018
"Webber, Jay (R-NJ)",House,"$2,000",2018
"Weber, Randy (R-TX)",House,"$2,000",2018
"Westerman, Bruce (R-AR)",House,"$2,000",2018
"Womack, Steve (R-AR)",House,"$2,000",2018
"Woodall, Rob (R-GA)",House,"$2,000",2018
"Sergent, Talley (D-WV)",House,"$1,841",2018
"Shapiro, David (D-FL)",House,"$1,803",2018
"Horsford, Steven (D-NV)",House,"$1,789",2018
"McSally, Martha (R-AZ)",House,"$1,750",2018
"Van Hollen, Chris (D-MD)",Senate,"$1,750",2018
"Baake, David (D-NM)",House,"$1,700",2018
"Saccone, Rick (R-PA)",House,"$1,600",2018
"Whitney, Toby (D-WA)",House,"$1,600",2018
"Hayes, Jahana (D-CT)",House,"$1,598",2018
"Stanton, Greg (D-AZ)",House,"$1,574",2018
"Heenan, John (D-MT)",House,"$1,501",2018
"Correa, Lou (D-CA)",House,"$1,500",2018
"Gonzalez, Anthony (R-OH)",House,"$1,500",2018
"Rubio, Marco (R-FL)",Senate,"$1,500",2018
"Scott, Tim (R-SC)",Senate,"$1,500",2018
"Soto, Darren (D-FL)",House,"$1,500",2018
"Wu, Brianna (D-MA)",House,"$1,490",2018
"Barzee Flores, Mary (D-FL)",House,"$1,474",2018
"Huffman, Jared (D-CA)",House,"$1,462",2018
"Hassan, Maggie (D-NH)",Senate,"$1,428",2018
"Helmer, Daniel (D-VA)",House,"$1,412",2018
"Welder, Brent (D-KS)",House,"$1,402",2018
"Gifford, Rufus (D-MA)",House,"$1,400",2018
"Wyden, Ron (D-OR)",Senate,"$1,380",2018
"Hamadanchy, Kia (D-CA)",House,"$1,370",2018
"Denney, Audrey (D-CA)",House,"$1,368",2018
"Malik, Anita (D-AZ)",House,"$1,322",2018
