Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,FOURTH QUARTER REPORT,30000.00,01/21/2009,2008
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,YEAR-END REPORT,60000.00,02/11/2004,2004
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,YEAR-END REPORT,120000.00,02/14/2006,2005
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,YEAR-END REPORT,120000.00,02/14/2007,2006
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,YEAR-END REPORT,60000.00,02/14/2008,2007
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,YEAR-END REPORT,80000.00,03/03/2004,2003
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,MID-YEAR AMENDMENT,60000.00,03/10/2004,2003
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,REGISTRATION,,04/01/2003,2003
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,FIRST QUARTER TERMINATION (NO ACTIVITY),,04/16/2009,2009
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,FIRST QUARTER REPORT,30000.00,04/21/2008,2008
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,SECOND QUARTER REPORT,30000.00,07/21/2008,2008
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,MID-YEAR REPORT,100000.00,08/06/2004,2004
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,MID-YEAR REPORT,120000.00,08/10/2006,2006
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,MID-YEAR REPORT,60000.00,08/14/2007,2007
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,MID-YEAR REPORT,120000.00,08/15/2005,2005
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,SECOND QUARTER AMENDMENT,30000.00,08/18/2009,2008
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,MID-YEAR REPORT,60000.00,08/21/2003,2003
"Ryan MacKinnon Vasapoli and Berzok, LLP",YAHOO INC,THIRD QUARTER REPORT,30000.00,10/20/2008,2008
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,30000.00,01/15/2012,2011
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,30000.00,01/16/2013,2012
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,40000.00,01/16/2014,2013
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,50000.00,01/16/2016,2015
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,50000.00,01/18/2015,2014
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,50000.00,01/19/2019,2018
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,50000.00,01/20/2017,2016
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FOURTH QUARTER REPORT,50000.00,01/21/2018,2017
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER REPORT,50000.00,04/12/2016,2016
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER REPORT,30000.00,04/18/2012,2012
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER REPORT,50000.00,04/19/2015,2015
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER REPORT,50000.00,04/19/2017,2017
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER REPORT,50000.00,04/19/2018,2018
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER TERMINATION,30000.00,04/19/2019,2019
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER REPORT,50000.00,04/21/2014,2014
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,FIRST QUARTER REPORT,30000.00,04/22/2013,2013
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,REGISTRATION,,05/20/2011,2011
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,30000.00,07/17/2012,2012
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,30000.00,07/17/2013,2013
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,50000.00,07/17/2015,2015
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,30000.00,07/18/2011,2011
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,50000.00,07/18/2018,2018
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,50000.00,07/20/2014,2014
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,50000.00,07/20/2016,2016
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,SECOND QUARTER REPORT,50000.00,07/20/2017,2017
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER AMENDMENT,50000.00,07/31/2018,2016
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,50000.00,10/15/2015,2015
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,50000.00,10/17/2018,2018
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,30000.00,10/18/2011,2011
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,50000.00,10/18/2017,2017
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,50000.00,10/19/2016,2016
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,30000.00,10/20/2013,2013
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,50000.00,10/20/2014,2014
"TwinLogic Strategies, LLP",OATH INC AND VARIOUS SUBSIDIARIES FORMERLY KNOWN AS YAHOO! INC,THIRD QUARTER REPORT,30000.00,10/21/2012,2012
"Washington Advocacy Group, LLC",YAHOO!,YEAR-END TERMINATION,80000.00,02/06/2007,2006
"Washington Advocacy Group, LLC",YAHOO!,REGISTRATION,,02/14/2005,2005
"Washington Advocacy Group, LLC",YAHOO!,YEAR-END REPORT,60000.00,02/14/2006,2005
"Washington Advocacy Group, LLC",YAHOO!,YEAR-END REPORT,60000.00,02/14/2006,2005
"Washington Advocacy Group, LLC",YAHOO!,MID-YEAR REPORT,40000.00,07/29/2005,2005
"Washington Advocacy Group, LLC",YAHOO!,MID-YEAR REPORT,60000.00,08/10/2006,2006
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FOURTH QUARTER REPORT,10000.00,01/20/2016,2015
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FOURTH QUARTER REPORT,,01/22/2018,2017
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FOURTH QUARTER REPORT,,01/22/2019,2018
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FOURTH QUARTER REPORT,,01/23/2017,2016
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FIRST QUARTER REPORT,,04/20/2018,2018
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FIRST QUARTER TERMINATION,,04/21/2019,2019
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FIRST QUARTER REPORT,10000.00,04/23/2016,2016
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,FIRST QUARTER REPORT,,04/24/2017,2017
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,REGISTRATION,,07/20/2015,2015
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,SECOND QUARTER REPORT,,07/21/2015,2015
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,SECOND QUARTER REPORT,10000.00,07/21/2016,2016
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,SECOND QUARTER REPORT,,07/25/2017,2017
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,SECOND QUARTER REPORT,,07/25/2018,2018
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,THIRD QUARTER REPORT,,10/20/2015,2015
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,THIRD QUARTER REPORT,10000.00,10/20/2016,2016
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,THIRD QUARTER REPORT,,10/22/2018,2018
"Winn Strategies, LLC",TWIN LOGIC STRATEGIES ON BEHALF OF OATH INC &VARIOUS SUBSIDIARIES FKA YAHOO! INC,THIRD QUARTER REPORT,,10/23/2017,2017
