Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
"Franklin Square Group, LLC",WING (FORMERLY X (GOOGLE INC )),THIRD QUARTER REPORT,10000.00,01/30/2018,2017
"Franklin Square Group, LLC",WING (FORMERLY X (GOOGLE INC )),FIRST QUARTER REPORT,30000.00,04/20/2018,2018
"Franklin Square Group, LLC",WING (FORMERLY X (GOOGLE INC )),FIRST QUARTER REPORT,30000.00,04/24/2019,2019
"Franklin Square Group, LLC",WING (FORMERLY X (GOOGLE INC )),SECOND QUARTER REPORT,30000.00,07/20/2018,2018
"Franklin Square Group, LLC",WING (FORMERLY X (GOOGLE INC )),REGISTRATION,,10/21/2017,2017
"Franklin Square Group, LLC",WING (FORMERLY X (GOOGLE INC )),THIRD QUARTER REPORT,30000.00,10/22/2018,2018
FULCRUM PUBLIC AFFAIRS LLC,"Google, Inc.",REGISTRATION,,03/04/2019,2019
FULCRUM PUBLIC AFFAIRS LLC,"Google, Inc.",FIRST QUARTER REPORT,20000.00,04/22/2019,2019
"Gage, LLC",PUBLIC POLICY PARTNERS (GOOGLE INC),YEAR-END REPORT,,02/13/2007,2006
"Gage, LLC",PUBLIC POLICY PARTNERS (GOOGLE INC),REGISTRATION,,04/12/2006,2006
"Gage, LLC",PUBLIC POLICY PARTNERS (GOOGLE INC),REGISTRATION AMENDMENT,,06/07/2006,2006
"Gage, LLC",PUBLIC POLICY PARTNERS (GOOGLE INC),YEAR-END TERMINATION,,06/13/2007,2006
"Gage, LLC",PUBLIC POLICY PARTNERS (GOOGLE INC),MID-YEAR REPORT,,08/23/2006,2006
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FOURTH QUARTER (NO ACTIVITY),,01/18/2019,2018
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FOURTH QUARTER (NO ACTIVITY),,01/19/2015,2014
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FOURTH QUARTER (NO ACTIVITY),,01/19/2018,2017
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FOURTH QUARTER REPORT,10000.00,01/20/2014,2013
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FOURTH QUARTER (NO ACTIVITY),,01/20/2016,2015
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FOURTH QUARTER (NO ACTIVITY),,01/20/2017,2016
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,REGISTRATION,,03/01/2013,2013
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FIRST QUARTER REPORT,10000.00,04/18/2014,2014
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FIRST QUARTER (NO ACTIVITY),,04/18/2019,2019
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FIRST QUARTER REPORT,10000.00,04/19/2013,2013
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FIRST QUARTER REPORT,,04/20/2015,2015
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FIRST QUARTER REPORT,,04/20/2016,2016
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FIRST QUARTER (NO ACTIVITY),,04/20/2017,2017
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,FIRST QUARTER (NO ACTIVITY),,04/20/2018,2018
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,SECOND QUARTER (NO ACTIVITY),10000.00,07/18/2014,2014
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,SECOND QUARTER REPORT,10000.00,07/19/2013,2013
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,SECOND QUARTER (NO ACTIVITY),,07/19/2017,2017
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,SECOND QUARTER (NO ACTIVITY),,07/20/2015,2015
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,SECOND QUARTER (NO ACTIVITY),,07/20/2016,2016
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,SECOND QUARTER (NO ACTIVITY),,07/20/2018,2018
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,THIRD QUARTER (NO ACTIVITY),,10/16/2018,2018
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,THIRD QUARTER (NO ACTIVITY),,10/20/2014,2014
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,THIRD QUARTER (NO ACTIVITY),,10/20/2015,2015
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,THIRD QUARTER REPORT,,10/20/2016,2016
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,THIRD QUARTER (NO ACTIVITY),,10/20/2017,2017
"Garrett McNatt Hennessey & Carpenter 360, LLC",Google Inc,THIRD QUARTER REPORT,10000.00,10/21/2013,2013
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/19/2016,2015
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/19/2017,2016
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/20/2012,2011
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/20/2015,2014
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/21/2014,2013
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/22/2013,2012
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/22/2018,2017
Gephardt Group Government Affairs,Google,FOURTH QUARTER REPORT,80000.00,01/22/2019,2018
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/14/2014,2014
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/18/2016,2016
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/18/2019,2019
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/19/2018,2018
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/20/2015,2015
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/20/2017,2017
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/22/2013,2013
Gephardt Group Government Affairs,Google,FIRST QUARTER REPORT,80000.00,04/23/2012,2012
Gephardt Group Government Affairs,Google,REGISTRATION,,07/05/2011,2011
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,30000.00,07/19/2011,2011
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,80000.00,07/19/2017,2017
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,80000.00,07/20/2012,2012
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,80000.00,07/20/2015,2015
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,80000.00,07/20/2016,2016
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,80000.00,07/20/2018,2018
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,80000.00,07/21/2014,2014
Gephardt Group Government Affairs,Google,SECOND QUARTER REPORT,80000.00,07/22/2013,2013
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/19/2015,2015
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/20/2011,2011
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/20/2014,2014
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/20/2016,2016
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/20/2017,2017
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/21/2013,2013
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/22/2012,2012
Gephardt Group Government Affairs,Google,THIRD QUARTER REPORT,80000.00,10/22/2018,2018
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,1120000.00,01/20/2010,2009
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,1240000.00,01/20/2011,2010
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,3760000.00,01/20/2012,2011
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,3780000.00,01/20/2015,2014
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,3290000.00,01/20/2016,2015
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,3580000.00,01/20/2017,2016
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,770000.00,01/21/2009,2008
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,3980000.00,01/21/2014,2013
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,3350000.00,01/22/2013,2012
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,4420000.00,01/22/2018,2017
Google LLC,GOOGLE LLC,FOURTH QUARTER REPORT,4900000.00,01/22/2019,2018
Google LLC,GOOGLE LLC,YEAR-END REPORT,940000.00,02/14/2008,2007
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,1380000.00,04/19/2010,2010
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,880000.00,04/20/2009,2009
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,1480000.00,04/20/2011,2011
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,5030000.00,04/20/2012,2012
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,5470000.00,04/20/2015,2015
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,3800000.00,04/20/2016,2016
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,3520000.00,04/20/2017,2017
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,5020000.00,04/20/2018,2018
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,620000.00,04/21/2008,2008
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,3820000.00,04/21/2014,2014
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,3350000.00,04/22/2013,2013
Google LLC,GOOGLE LLC,FIRST QUARTER REPORT,3360000.00,04/22/2019,2019
Google LLC,GOOGLE LLC,FIRST QUARTER AMENDMENT,5100000.00,04/28/2015,2015
Google LLC,GOOGLE LLC,YEAR-END AMENDMENT,940000.00,07/02/2008,2007
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,950000.00,07/20/2009,2009
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,1340000.00,07/20/2010,2010
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,2060000.00,07/20/2011,2011
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,3920000.00,07/20/2012,2012
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,4620000.00,07/20/2015,2015
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,4240000.00,07/20/2016,2016
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,5930000.00,07/20/2017,2017
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,5830000.00,07/20/2018,2018
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,730000.00,07/21/2008,2008
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,5030000.00,07/21/2014,2014
Google LLC,GOOGLE LLC,SECOND QUARTER REPORT,3360000.00,07/22/2013,2013
Google LLC,GOOGLE LLC,SECOND QUARTER AMENDMENT,5830000.00,07/23/2018,2018
Google LLC,GOOGLE LLC,SECOND QUARTER AMENDMENT,5290000.00,07/31/2014,2014
Google LLC,GOOGLE LLC,REGISTRATION,,08/02/2007,2007
Google LLC,GOOGLE LLC,MID-YEAR REPORT,580000.00,08/14/2007,2007
Google LLC,GOOGLE LLC,MID-YEAR AMENDMENT,580000.00,10/20/2008,2007
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,720000.00,10/20/2008,2008
Google LLC,GOOGLE LLC,YEAR-END AMENDMENT,940000.00,10/20/2008,2007
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,1080000.00,10/20/2009,2009
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,1200000.00,10/20/2010,2010
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,2380000.00,10/20/2011,2011
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,3940000.00,10/20/2014,2014
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,3650000.00,10/20/2015,2015
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,3810000.00,10/20/2016,2016
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,4170000.00,10/20/2017,2017
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,3370000.00,10/21/2013,2013
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,4180000.00,10/22/2012,2012
Google LLC,GOOGLE LLC,THIRD QUARTER REPORT,5460000.00,10/22/2018,2018
"Harris, Wiltshire & Grannis LLP (f/k/a Wiltshire & Grannis LLP)",GOOGLE INC,FOURTH QUARTER REPORT,20000.00,01/20/2012,2011
"Harris, Wiltshire & Grannis LLP (f/k/a Wiltshire & Grannis LLP)",GOOGLE INC,FOURTH QUARTER TERMINATION (NO ACTIVITY),,01/22/2013,2012
"Harris, Wiltshire & Grannis LLP (f/k/a Wiltshire & Grannis LLP)",GOOGLE INC,FIRST QUARTER REPORT,10000.00,04/20/2012,2012
"Harris, Wiltshire & Grannis LLP (f/k/a Wiltshire & Grannis LLP)",GOOGLE INC,SECOND QUARTER (NO ACTIVITY),,07/19/2012,2012
"Harris, Wiltshire & Grannis LLP (f/k/a Wiltshire & Grannis LLP)",GOOGLE INC,REGISTRATION,,08/12/2011,2011
"Harris, Wiltshire & Grannis LLP (f/k/a Wiltshire & Grannis LLP)",GOOGLE INC,THIRD QUARTER (NO ACTIVITY),,10/11/2012,2012
"Harris, Wiltshire & Grannis LLP (f/k/a Wiltshire & Grannis LLP)",GOOGLE INC,THIRD QUARTER REPORT,10000.00,10/20/2011,2011
Hispanic Strategy Group,Google,SECOND QUARTER TERMINATION (NO ACTIVITY),,02/05/2009,2008
Hispanic Strategy Group,Google,SECOND QUARTER TERMINATION AMENDMENT,,02/05/2009,2008
Hispanic Strategy Group,Google,THIRD QUARTER TERMINATION (NO ACTIVITY),,02/05/2009,2008
Hispanic Strategy Group,Google,REGISTRATION,,07/21/2008,2008
Hispanic Strategy Group,Google,SECOND QUARTER REPORT,8000.00,09/03/2008,2008
Hispanic Strategy Group,Google,THIRD QUARTER REPORT,16000.00,10/20/2008,2008
Hispanic Strategy Group,Google,THIRD QUARTER TERMINATION AMENDMENT,,11/18/2008,2008
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),FOURTH QUARTER REPORT,90000.00,01/19/2018,2017
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),FOURTH QUARTER REPORT,80000.00,01/22/2019,2018
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),FIRST QUARTER REPORT,80000.00,04/12/2019,2019
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),REGISTRATION,,04/13/2017,2017
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),FIRST QUARTER REPORT,10000.00,04/20/2017,2017
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),FIRST QUARTER REPORT,80000.00,04/20/2018,2018
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),SECOND QUARTER REPORT,60000.00,07/19/2017,2017
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),SECOND QUARTER REPORT,80000.00,07/19/2018,2018
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),THIRD QUARTER REPORT,80000.00,10/18/2018,2018
"Holland & Knight, LLP",Google (on behalf of Waymo LLC),THIRD QUARTER REPORT,60000.00,10/20/2017,2017
"Holland & Knight, LLP","GOOGLE, INC.",FOURTH QUARTER REPORT,80000.00,01/04/2012,2011
"Holland & Knight, LLP","GOOGLE, INC.",FIRST QUARTER REPORT,80000.00,04/12/2012,2012
"Holland & Knight, LLP","GOOGLE, INC.",REGISTRATION,,06/21/2011,2011
"Holland & Knight, LLP","GOOGLE, INC.",SECOND QUARTER REPORT,80000.00,07/10/2012,2012
"Holland & Knight, LLP","GOOGLE, INC.",SECOND QUARTER REPORT,30000.00,07/11/2011,2011
"Holland & Knight, LLP","GOOGLE, INC.",THIRD QUARTER REPORT,80000.00,10/03/2011,2011
"Holland & Knight, LLP","GOOGLE, INC.",THIRD QUARTER TERMINATION,80000.00,10/15/2012,2012
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",FOURTH QUARTER REPORT,50000.00,01/18/2018,2017
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",FOURTH QUARTER REPORT,50000.00,01/22/2019,2018
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",REGISTRATION,,04/06/2017,2017
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",FIRST QUARTER REPORT,50000.00,04/19/2018,2018
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",FIRST QUARTER AMENDMENT,50000.00,04/19/2019,2019
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",FIRST QUARTER REPORT,50000.00,04/19/2019,2019
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",FIRST QUARTER REPORT,30000.00,04/20/2017,2017
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",SECOND QUARTER REPORT,50000.00,07/19/2018,2018
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",SECOND QUARTER REPORT,50000.00,07/20/2017,2017
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",THIRD QUARTER REPORT,50000.00,10/20/2017,2017
Hunton Andrews Kurth LLP (formerly Hunton & Williams LLP),"Google, Inc.",THIRD QUARTER REPORT,50000.00,10/22/2018,2018
"INSIGHT PUBLIC AFFAIRS, INC.",Google LLC,FOURTH QUARTER TERMINATION,20000.00,01/03/2019,2018
"INSIGHT PUBLIC AFFAIRS, INC.",Google LLC,REGISTRATION,,07/17/2018,2018
"INSIGHT PUBLIC AFFAIRS, INC.",Google LLC,SECOND QUARTER (NO ACTIVITY),,07/20/2018,2018
"INSIGHT PUBLIC AFFAIRS, INC.",Google LLC,THIRD QUARTER REPORT,20000.00,10/19/2018,2018
"JGB & Associates, LLC","Google, Inc.",FOURTH QUARTER REPORT,60000.00,01/15/2014,2013
"JGB & Associates, LLC","Google, Inc.",REGISTRATION,,01/17/2013,2012
"JGB & Associates, LLC","Google, Inc.",FOURTH QUARTER REPORT,60000.00,01/19/2017,2016
"JGB & Associates, LLC","Google, Inc.",FOURTH QUARTER REPORT,60000.00,01/20/2015,2014
"JGB & Associates, LLC","Google, Inc.",FOURTH QUARTER REPORT,60000.00,01/22/2013,2012
"JGB & Associates, LLC","Google, Inc.",FOURTH QUARTER REPORT,60000.00,01/22/2016,2015
"JGB & Associates, LLC","Google, Inc.",FOURTH QUARTER REPORT,60000.00,01/22/2019,2018
"JGB & Associates, LLC","Google, Inc.",FOURTH QUARTER REPORT,60000.00,01/25/2018,2017
"JGB & Associates, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/02/2018,2018
"JGB & Associates, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/14/2015,2015
"JGB & Associates, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/17/2017,2017
"JGB & Associates, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/19/2016,2016
"JGB & Associates, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/21/2014,2014
"JGB & Associates, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/22/2019,2019
"JGB & Associates, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/23/2013,2013
"JGB & Associates, LLC","Google, Inc.",SECOND QUARTER REPORT,60000.00,07/05/2017,2017
"JGB & Associates, LLC","Google, Inc.",SECOND QUARTER REPORT,60000.00,07/08/2014,2014
"JGB & Associates, LLC","Google, Inc.",SECOND QUARTER REPORT,60000.00,07/08/2016,2016
"JGB & Associates, LLC","Google, Inc.",SECOND QUARTER REPORT,60000.00,07/14/2015,2015
"JGB & Associates, LLC","Google, Inc.",SECOND QUARTER REPORT,60000.00,07/17/2013,2013
"JGB & Associates, LLC","Google, Inc.",SECOND QUARTER REPORT,60000.00,07/20/2018,2018
"JGB & Associates, LLC","Google, Inc.",THIRD QUARTER REPORT,50000.00,10/03/2013,2013
"JGB & Associates, LLC","Google, Inc.",THIRD QUARTER REPORT,60000.00,10/03/2017,2017
"JGB & Associates, LLC","Google, Inc.",THIRD QUARTER AMENDMENT,60000.00,10/11/2013,2013
"JGB & Associates, LLC","Google, Inc.",THIRD QUARTER REPORT,60000.00,10/16/2015,2015
"JGB & Associates, LLC","Google, Inc.",THIRD QUARTER REPORT,60000.00,10/17/2014,2014
"JGB & Associates, LLC","Google, Inc.",THIRD QUARTER REPORT,60000.00,10/19/2016,2016
"JGB & Associates, LLC","Google, Inc.",THIRD QUARTER REPORT,60000.00,10/22/2018,2018
Jochum Shore & Trossevin PC,Google,FOURTH QUARTER REPORT,37500.00,01/16/2019,2018
Jochum Shore & Trossevin PC,Google,THIRD QUARTER REPORT,37500.00,01/16/2019,2018
Jochum Shore & Trossevin PC,Google,FOURTH QUARTER REPORT,40000.00,01/29/2018,2017
Jochum Shore & Trossevin PC,Google,FOURTH QUARTER AMENDMENT,40000.00,04/16/2019,2018
Jochum Shore & Trossevin PC,Google,FIRST QUARTER REPORT,40000.00,04/24/2019,2019
Jochum Shore & Trossevin PC,Google,FIRST QUARTER REPORT,40000.00,05/23/2018,2018
Jochum Shore & Trossevin PC,Google,SECOND QUARTER REPORT,37500.00,08/07/2018,2018
Jochum Shore & Trossevin PC,Google,REGISTRATION,,10/23/2017,2017
King & Spalding LLP,GOOGLE INC,FOURTH QUARTER TERMINATION,80000.00,01/20/2010,2009
King & Spalding LLP,GOOGLE INC,FOURTH QUARTER REPORT,80000.00,01/21/2009,2008
King & Spalding LLP,GOOGLE INC,YEAR-END REPORT,100000.00,02/12/2007,2006
King & Spalding LLP,GOOGLE INC,YEAR-END REPORT,140000.00,02/14/2008,2007
King & Spalding LLP,GOOGLE INC,FIRST QUARTER REPORT,80000.00,04/20/2008,2008
King & Spalding LLP,GOOGLE INC,FIRST QUARTER REPORT,80000.00,04/20/2009,2009
King & Spalding LLP,GOOGLE INC,SECOND QUARTER REPORT,80000.00,07/20/2009,2009
King & Spalding LLP,GOOGLE INC,SECOND QUARTER AMENDMENT,80000.00,07/21/2008,2008
King & Spalding LLP,GOOGLE INC,SECOND QUARTER REPORT,80000.00,07/21/2008,2008
King & Spalding LLP,GOOGLE INC,MID-YEAR REPORT,140000.00,08/08/2007,2007
King & Spalding LLP,GOOGLE INC,REGISTRATION,,10/05/2006,2006
King & Spalding LLP,GOOGLE INC,THIRD QUARTER REPORT,80000.00,10/20/2008,2008
King & Spalding LLP,GOOGLE INC,THIRD QUARTER REPORT,80000.00,10/20/2009,2009
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",FOURTH QUARTER REPORT,30000.00,01/18/2019,2018
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",FOURTH QUARTER REPORT,50000.00,01/19/2018,2017
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",FIRST QUARTER REPORT,30000.00,04/15/2019,2019
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",FIRST QUARTER REPORT,50000.00,04/18/2018,2018
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",SECOND QUARTER REPORT,50000.00,07/12/2018,2018
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",THIRD QUARTER REPORT,50000.00,10/17/2018,2018
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",REGISTRATION,,10/18/2017,2017
"Kountoupes Denham Carr & Reid, LLC","Google, Inc. on behalf of X",THIRD QUARTER REPORT,20000.00,10/19/2017,2017
"Liberty Partners Group, LLC","Google, Inc.",FOURTH QUARTER TERMINATION,60000.00,01/20/2011,2010
"Liberty Partners Group, LLC","Google, Inc.",REGISTRATION,,02/12/2010,2010
"Liberty Partners Group, LLC","Google, Inc.",FIRST QUARTER REPORT,60000.00,04/19/2010,2010
"Liberty Partners Group, LLC","Google, Inc.",SECOND QUARTER REPORT,60000.00,07/19/2010,2010
"Liberty Partners Group, LLC","Google, Inc.",THIRD QUARTER REPORT,60000.00,10/20/2010,2010
LINCOLN PARK GROUP L.L.C.,Google Inc.,FOURTH QUARTER REPORT,30000.00,01/07/2019,2018
LINCOLN PARK GROUP L.L.C.,Google Inc.,FOURTH QUARTER REPORT,30000.00,01/09/2018,2017
LINCOLN PARK GROUP L.L.C.,Google Inc.,FIRST QUARTER REPORT,30000.00,04/10/2019,2019
LINCOLN PARK GROUP L.L.C.,Google Inc.,FIRST QUARTER REPORT,30000.00,04/16/2018,2018
LINCOLN PARK GROUP L.L.C.,Google Inc.,REGISTRATION,,04/17/2017,2017
LINCOLN PARK GROUP L.L.C.,Google Inc.,SECOND QUARTER REPORT,30000.00,07/13/2018,2018
LINCOLN PARK GROUP L.L.C.,Google Inc.,SECOND QUARTER REPORT,30000.00,07/18/2017,2017
LINCOLN PARK GROUP L.L.C.,Google Inc.,THIRD QUARTER REPORT,30000.00,10/06/2017,2017
LINCOLN PARK GROUP L.L.C.,Google Inc.,THIRD QUARTER REPORT,30000.00,10/12/2018,2018
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,50000.00,01/20/2012,2011
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,60000.00,01/20/2015,2014
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,60000.00,01/20/2016,2015
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,60000.00,01/21/2014,2013
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,50000.00,01/22/2013,2012
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,60000.00,01/22/2019,2018
Lugar Hellmann Group,Google Inc.,FOURTH QUARTER REPORT,60000.00,01/23/2017,2016
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,60000.00,04/18/2016,2016
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,50000.00,04/20/2012,2012
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,60000.00,04/20/2014,2014
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,60000.00,04/20/2015,2015
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,60000.00,04/20/2017,2017
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,60000.00,04/20/2018,2018
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,60000.00,04/22/2013,2013
Lugar Hellmann Group,Google Inc.,FIRST QUARTER REPORT,60000.00,04/22/2019,2019
Lugar Hellmann Group,Google Inc.,REGISTRATION,,05/03/2011,2011
Lugar Hellmann Group,Google Inc.,SECOND QUARTER REPORT,60000.00,07/18/2016,2016
Lugar Hellmann Group,Google Inc.,SECOND QUARTER REPORT,50000.00,07/19/2012,2012
Lugar Hellmann Group,Google Inc.,SECOND QUARTER REPORT,60000.00,07/19/2013,2013
Lugar Hellmann Group,Google Inc.,SECOND QUARTER REPORT,60000.00,07/19/2017,2017
Lugar Hellmann Group,Google Inc.,SECOND QUARTER REPORT,60000.00,07/20/2014,2014
